LAMMPS data file via write_data, version 2 Aug 2023, timestep = 500000, units = real

3211 atoms
1 atom types

-25.872188 25.872188 xlo xhi
-400 400 ylo yhi
-400 400 zlo zhi

Masses

1 40

Pair Coeffs # lj/cut

1 0.237524 3.405

Atoms # full

1211 0 1 0 23.69855855789647 -161.16677398536245 -398.67942615651896 -12 -2 1
2451 0 1 0 -3.0087253271468812 112.93377501600226 -3.8116780944083613 -12 0 -1
1483 0 1 0 6.754454669777442 -292.67476972052816 -399.750764952232 17 0 0
838 0 1 0 -16.849090845881882 -296.46667278502304 -399.9423334648992 -24 1 1
2548 0 1 0 -12.62893329704101 -291.20857858054075 -391.00806317819547 15 1 1
1103 0 1 0 -24.450021758321686 -214.75381441633863 -392.54726026938874 -6 0 0
3165 0 1 0 6.996060399104868 224.37388253210423 -397.6094664882087 -20 0 2
1335 0 1 0 -4.367310510527013 -202.0419178069627 -394.758724490202 0 1 1
3130 0 1 0 3.304031804650209 -191.44357864525082 -391.92213953032916 -17 0 0
3140 0 1 0 14.169848659591983 -128.54940391023356 -389.3500505275998 -8 -1 1
1924 0 1 0 11.235332081730546 -72.19069644721816 -393.67476007762525 22 0 2
2280 0 1 0 -15.32610238275508 -52.886499310380756 -396.55853395401465 31 1 1
371 0 1 0 9.9615041062276 -45.42262482062111 -391.735215490018 8 -1 1
386 0 1 0 9.966887344480746 -48.89396452371929 -392.5754763171268 -16 0 1
1969 0 1 0 -6.9473087033493846 -26.803134672369303 -396.5722689898056 -20 1 0
1995 0 1 0 -13.448714478417472 -6.339040724244838 -394.2549181619585 -1 0 -1
1207 0 1 0 17.924545857613218 27.545362195378807 -397.36705379276594 26 1 1
2207 0 1 0 -25.584359132062435 8.981706387275015 -385.81968963726223 5 0 0
3009 0 1 0 9.300723489430215 58.50797027890126 -398.10157698554383 -23 -1 0
1360 0 1 0 -12.78096488884613 70.61560475409591 -396.384249824356 10 0 1
2194 0 1 0 -5.275664854611357 65.85328227380289 -394.0634680200463 24 -1 -1
514 0 1 0 -25.04947772203817 128.42305674557267 -397.04148931232965 -17 -1 -2
105 0 1 0 10.882819805284413 131.10888228939504 -396.83519662085104 -44 -2 0
2719 0 1 0 2.424695116111783 58.2381982109042 -397.6838070247643 14 -1 1
687 0 1 0 -1.2170361716008458 289.5030452959285 -395.912587743519 -15 1 0
1889 0 1 0 5.374754585885492 -393.0903242028218 -392.73985817091005 -1 1 0
1343 0 1 0 -24.215501840878726 -382.77285938266164 -382.0628878564222 9 0 1
1329 0 1 0 -21.163663290008184 -358.68340325124507 -398.24860772739083 -3 2 -1
2977 0 1 0 8.628759210694845 -360.40615415965686 -398.86651312568034 3 1 2
1028 0 1 0 -10.863374773205514 -356.80708881261427 -397.05790404245136 6 1 1
586 0 1 0 15.440637169185512 230.87975506124192 -6.0583060740103205 -6 0 1
2867 0 1 0 1.9304887103095372 -241.8771689151055 -397.63640588882873 -20 0 1
574 0 1 0 -3.0845996883540323 -105.88941686934162 -396.83493968739384 -12 -1 0
541 0 1 0 -21.329462606165087 -204.74580495877413 -382.4869945416557 -11 2 3
