LAMMPS data file via write_data, version 2 Aug 2023, timestep = 500000, units = real

4817 atoms
1 atom types

-25.872188 25.872188 xlo xhi
-400 400 ylo yhi
-400 400 zlo zhi

Masses

1 40

Pair Coeffs # lj/cut

1 0.237524 3.405

Atoms # full

4777 0 1 0 6.622642209178588 -282.60117787105645 -347.9754053685925 -12 0 0
2085 0 1 0 7.860894851228784 -265.2759321438094 -344.32655417075625 3 0 1
3995 0 1 0 -2.0174257218033014 -261.6385478198999 -347.49931290953134 12 1 1
4472 0 1 0 -0.5133735744057301 -239.5381876791651 -343.7917442061729 -13 1 2
4815 0 1 0 -19.541165035034084 -224.60652419528452 -348.654035775287 6 1 0
861 0 1 0 -0.7066675065282932 -212.18124793358368 -345.32389392329225 -12 -1 1
4613 0 1 0 -24.060529786942368 -396.4893390815092 -331.04647810303294 -7 0 2
2128 0 1 0 11.3397326040347 -390.76051583149024 -330.1249162423226 5 -1 2
3379 0 1 0 -4.964892160808267 -366.5225658574591 -338.18409346674787 4 2 0
2119 0 1 0 23.898026558693978 -332.50643974936537 -340.7388204192424 -9 2 1
4492 0 1 0 -11.108792608139291 -315.2943631796337 -326.6045568617543 9 2 0
2990 0 1 0 -13.370785311867364 -284.67463574479706 -330.7841240224387 -9 1 0
4423 0 1 0 18.864463299758004 -281.81182800681177 -333.5827669178354 -19 1 2
3698 0 1 0 16.74421543168708 -265.7397040948962 -334.4789107184319 -7 0 0
320 0 1 0 -10.322154745044326 -266.6283526835003 -336.8206307216656 2 1 0
993 0 1 0 -25.357355188100815 -262.85370938870653 -355.98730758987955 -25 0 -1
56 0 1 0 22.656888933637838 -377.25955300586617 -326.1853049119819 -8 0 0
4379 0 1 0 23.942275784118944 -380.805580160026 -327.46508151767824 33 1 0
2862 0 1 0 -8.333579303692321 -365.8346915473412 -320.95576962725323 -26 1 -1
3972 0 1 0 -25.81995550963736 -354.55078654351496 -321.1510456579806 1 1 1
1410 0 1 0 -23.789626721072814 -342.9339394240203 -319.0355914567883 8 0 2
3562 0 1 0 5.912556578952267 -324.55254499222184 -327.83372663254426 -11 1 0
528 0 1 0 -25.159226183309453 -316.04106898241395 -335.4735872353291 -1 1 0
1863 0 1 0 19.693007315073235 -305.5409956896665 -325.42004318328645 17 0 0
1678 0 1 0 22.716052516131366 -304.42201171584435 -328.65925099919485 -4 1 0
3851 0 1 0 -14.474457610333351 -284.89142513180553 -323.5659053567561 20 1 -2
1270 0 1 0 -1.6737107370119197 -206.46103404823924 -321.36784446041463 -2 0 2
3831 0 1 0 24.131521016818382 -217.7336487674186 -320.58523336984643 2 -1 1
2842 0 1 0 -7.472485763451253 -211.75954002487464 -332.1296452447805 4 0 0
3527 0 1 0 -6.710013075768419 -208.04186283502526 -327.715117600496 -1 1 0
689 0 1 0 7.925252113346655 -200.54874229946566 -317.51179866214 -7 1 1
2619 0 1 0 18.50286763993918 -205.59735807192374 -327.63988997029844 7 0 1
2080 0 1 0 -22.148929744575835 -377.67558447721024 -318.44109038965706 -13 1 0
3545 0 1 0 0.46926540260137894 -378.47453720408043 -339.325846035582 -1 0 1
411 0 1 0 11.437539900603378 -381.17605801077804 -322.2094465276499 -13 -1 -1
449 0 1 0 -6.972794691187529 -354.6509399208702 -318.76215904559706 11 1 1
1804 0 1 0 7.704673425739185 -334.48882774301495 -301.74030528729503 11 0 1
2074 0 1 0 11.262552254082326 -311.27480881333616 -314.28611476682613 -12 1 1
2256 0 1 0 -4.253206723626495 -232.18690146773184 -318.3155298170195 13 0 -1
641 0 1 0 -20.657026050420367 -230.7735391875402 -314.89434949778365 -8 2 0
3223 0 1 0 22.72979419072214 -380.81245774395336 -313.26315388938013 -12 1 -1
2800 0 1 0 -22.54026531230705 -361.5739163225045 -315.76046477500444 12 0 1
3647 0 1 0 -20.316986417965293 -349.4937339765873 -291.8318084084478 -8 0 0
2581 0 1 0 5.887584709655883 -348.4340411506859 -301.5362888194863 10 0 1
1850 0 1 0 -1.9332597994828886 -263.2299923588237 -302.3384157174751 -16 -1 2
1553 0 1 0 -0.7081141780787705 -267.40403200953 -305.15518926884283 -33 -1 0
4026 0 1 0 11.608000840607799 -204.00368962596238 -301.643664435562 5 2 2
28 0 1 0 -17.595093384751856 -397.08422654299585 -296.1058368113765 -8 0 1
1421 0 1 0 -11.319172474184985 -390.93798167704216 -315.51576239895843 9 0 0
832 0 1 0 -9.04996205882821 -392.827558004597 -313.65075246018324 -2 0 0
4707 0 1 0 4.1925717952103785 -213.26299520327697 -267.0089370694683 10 1 1
1065 0 1 0 -24.66113731236919 -395.98393743135904 -316.3174803258855 -31 2 1
1402 0 1 0 2.265448272714179 -390.92367753097665 -298.8900194196035 7 1 0
1527 0 1 0 -10.204633415411424 -380.8547634738624 -295.8421237102192 39 -2 -1
4352 0 1 0 10.16644741966093 -345.4143136963495 -301.4262331163244 11 2 0
2718 0 1 0 -3.3854878999224325 -353.21703566828774 -281.9491979218521 9 -2 0
2672 0 1 0 -6.81999878530519 -320.8865476238556 -298.2088486260611 17 1 0
3072 0 1 0 20.787172937701587 -327.10055680275997 -300.9998772805044 -27 1 1
2468 0 1 0 -21.25153662755234 -294.5246903783084 -285.31419673431515 0 0 2
229 0 1 0 -11.018669297943388 -245.53940440071239 -295.1105285831677 5 1 1
4704 0 1 0 21.842845771798974 -256.4851429167154 -302.6922144459345 -1 1 0
2175 0 1 0 -14.996856186261018 -244.2545901679846 -304.9931662583506 -4 2 2
525 0 1 0 17.69412965018257 -253.25923261110844 -297.85121014377376 21 0 0
2772 0 1 0 3.680761627262502 -236.3536138926616 -304.3820470739422 34 1 1
2534 0 1 0 -23.07657898620391 -212.3363913456699 -295.7682764616002 4 2 0
3675 0 1 0 -3.4915760640906375 -231.13679560901033 -295.4905862738952 -13 -2 2
1944 0 1 0 -2.5562858352708244 -395.03119935719883 -301.3338580857277 2 2 1
4475 0 1 0 25.554923901020594 -230.1538717221513 -271.1032107526123 -5 0 -1
3758 0 1 0 22.107159200064697 -267.4355841539989 -272.6851188204364 9 0 0
862 0 1 0 -3.0738647809224204 -394.2390052034259 -287.85457705155653 4 1 -1
4008 0 1 0 -25.16251608384454 -334.2113756157992 -284.4572633965663 2 1 0
889 0 1 0 -19.767320512383815 -326.58445973097264 -285.90621939988677 -1 1 1
4799 0 1 0 1.4463678355720035 -337.9216052749588 -279.7033961428993 -5 0 1
958 0 1 0 20.946522494557883 -320.6160696040527 -294.59578595238816 4 -1 -1
940 0 1 0 23.274398979589396 -308.3428699579122 -292.91027174657864 17 1 -1
4134 0 1 0 -11.854446917258516 -283.8788802071897 -298.25793295109423 -11 -1 0
3509 0 1 0 4.366640923010622 -272.7458424244442 -286.52889804687777 -20 0 1
938 0 1 0 -15.387063044262119 -274.15669422809043 -291.80990621525 36 0 1
3587 0 1 0 -18.980750321991824 -274.7955411854619 -290.50130871313684 25 2 0
410 0 1 0 -6.025575855034559 -207.66135465679722 -292.49169929549845 4 0 0
2225 0 1 0 -2.7352597864193093 -338.094863328576 -270.29672392938966 -10 2 0
4760 0 1 0 22.676127096033106 -337.9628682923654 -275.3939492902902 -3 0 0
375 0 1 0 1.930319950083928 -335.084144068794 -275.77512452662194 -26 0 1
3212 0 1 0 -7.9534036704192275 -317.60345864295107 -285.58086991330686 -13 2 -1
3330 0 1 0 10.458080767188894 -323.4150033921632 -280.88324649309277 10 1 -1
1061 0 1 0 17.413512270692244 -312.81795503704075 -272.64167883860927 -12 0 0
2973 0 1 0 -11.577728632745329 -285.65708246986185 -267.27270255674347 4 1 2
2034 0 1 0 15.647987455771586 -274.0423900861682 -275.44537036324823 -23 1 0
2863 0 1 0 18.033564962979316 -254.81287917822937 -277.7908983990069 16 0 0
1681 0 1 0 23.01184443395623 -249.3971183803903 -269.5783529075373 -4 1 1
2936 0 1 0 -20.367512884746855 -225.5960076145003 -284.69049886497857 -17 0 1
1960 0 1 0 20.141013371906926 -316.0319567007654 -395.4925393923992 -17 2 -1
3576 0 1 0 -16.598350280143567 -327.4089807435659 -272.5181370286832 -31 1 0
1148 0 1 0 1.0942758563708865 -205.3741032441018 -383.69332096418975 16 0 1
1250 0 1 0 -8.89189428317225 -314.95125045001714 -266.7354313855003 16 1 0
1167 0 1 0 17.551464234509716 -321.50103756811865 -278.8008298002581 -40 0 1
4214 0 1 0 16.56645095009418 -280.7350528946897 -271.4958166490545 6 1 -1
1596 0 1 0 21.352909205127894 -202.9547180350434 -364.07050417098844 2 1 0
2274 0 1 0 24.893529975768118 -393.0750192145956 -268.12336392801575 -2 1 1
158 0 1 0 3.3625851096580344 -291.340961341687 -268.24233145636 2 0 0
780 0 1 0 -0.20977314160501828 -239.14493196613094 -399.8561050191654 4 1 2
4208 0 1 0 14.694606843124777 -383.22165614863616 -266.74340883001315 -7 0 0
4517 0 1 0 -20.556265125033452 -200.38790658865 -193.43204305096415 3 1 1
4342 0 1 0 18.87877626043098 -225.5891135208938 -152.7773384771824 -5 0 -1
1947 0 1 0 24.911547112761266 -371.96626095556394 -245.06391030760503 1 0 -1
553 0 1 0 -1.975473687150716 -342.77846290497723 -253.98528613443008 7 0 -2
153 0 1 0 10.518013920093086 -317.1481029803668 -253.2259421135278 -2 0 0
3126 0 1 0 5.984063245745062 -228.54346885166493 -151.96647104817725 -23 -1 -1
3649 0 1 0 18.87553239175608 -200.4114998903876 -146.06452014311927 0 0 1
354 0 1 0 -25.047110796841164 -226.24327196004575 -143.80894089282256 5 1 1
3840 0 1 0 -24.22851610305191 -270.91110104845444 -266.3157867022083 1 1 1
1653 0 1 0 0.9631625144373744 -249.85602521488642 -263.56834338215833 4 1 -1
41 0 1 0 7.089956974205202 -288.85755302715165 -156.34582846417393 -26 1 1
2038 0 1 0 0.7835268033419913 -234.67897145998495 -137.28867838845062 1 0 -1
474 0 1 0 3.6684472719312513 -215.0564282249988 -263.1188657801615 9 2 -2
1999 0 1 0 0.06697168679519516 -314.9164954241585 -140.31271268718663 5 -2 0
4465 0 1 0 5.955055473221524 -289.33356390162584 -265.4427087260984 -10 2 1
3678 0 1 0 -12.557435690927473 -367.7892508800391 -261.58933553139923 1 0 0
4318 0 1 0 18.685546748907523 -379.4290699310285 -252.5325596728958 7 1 1
309 0 1 0 -11.241122678335659 -378.7781645276508 -250.144149703329 4 1 0
202 0 1 0 11.736534568228727 -385.03732857030315 -260.2095646465859 16 1 -1
967 0 1 0 1.2722486652764398 -333.64100572444113 -244.87090639364342 0 1 2
403 0 1 0 8.350763071780156 -326.97924930409687 -238.570241034495 10 1 1
1458 0 1 0 24.760181673194797 -315.85011456001894 -256.85302481567163 15 2 0
1952 0 1 0 -24.832561511996776 -304.44067337042407 -246.97881957806476 6 0 0
4662 0 1 0 -13.216250810386283 -293.66121716546695 -252.9065899127374 -34 0 0
1374 0 1 0 3.872586710217049 -301.3433715085327 -248.11004320599082 0 0 2
1793 0 1 0 -7.663509051963837 -279.06739070112616 -241.93658729897342 -1 1 0
470 0 1 0 -4.112082329589264 -369.4542341192804 -265.46995212344723 -26 0 0
2864 0 1 0 19.499826785756657 -272.6600856085285 -241.88563384795182 -9 2 1
2943 0 1 0 0.055576316994632564 -259.3897586976012 -260.16750602170373 2 -1 0
1740 0 1 0 -16.12483041403196 -244.74996257931946 -244.89531077510244 -9 0 -1
2418 0 1 0 10.686504813926867 -387.4209472514636 -236.26272748489973 1 2 0
3532 0 1 0 -23.01580829401723 -360.11700496337795 -245.2224855466234 9 2 1
1745 0 1 0 25.059827051884465 -340.8988431404877 -236.51944530732308 -7 1 1
201 0 1 0 -7.1318715956637355 -351.6098778696746 -249.05080235791334 9 0 1
2896 0 1 0 -14.040297127724338 -323.6996433880113 -249.2451109715179 31 -1 0
1731 0 1 0 -6.869442378190113 -300.3536950842193 -244.0583265658842 6 1 -1
655 0 1 0 -7.245210612641134 -291.29379627948805 -249.85272540469103 12 0 0
2684 0 1 0 14.513077689604254 -283.913678996794 -236.95274712221564 -17 1 1
3152 0 1 0 -11.008372188004177 -259.39276714157796 -241.97242772743056 -6 1 0
4595 0 1 0 -24.87075760124372 -250.83729492922254 -234.42624255048338 -6 -2 0
2014 0 1 0 -5.806626828981565 -236.94301759587137 -243.2237136946318 22 -1 0
3477 0 1 0 22.556681173232494 -229.6770572204204 -248.45888441980833 -9 0 -1
117 0 1 0 2.0652542682596993 -389.8901149304962 -238.56477281220623 17 0 1
7 0 1 0 12.577901552880798 -363.972226650501 -239.7481271377986 -12 1 1
2737 0 1 0 24.15467333930364 -354.55614652169896 -248.51613681684026 4 0 1
3957 0 1 0 7.830909421819175 -363.637767875484 -241.55688570689645 -10 1 1
3954 0 1 0 -13.39856671464494 -363.96673462148755 -233.48333188693033 12 1 1
4414 0 1 0 -1.8384806555054811 -335.2781255567508 -241.14938887724864 11 1 1
3829 0 1 0 19.53990123244435 -355.55530802455075 -223.1976081670149 36 0 0
1000 0 1 0 17.61231451158487 -345.7710762156501 -234.6148070892488 15 1 -2
3574 0 1 0 -16.575371266761728 -296.2482364540803 -235.3146706095801 8 1 -1
4396 0 1 0 13.994556839192065 -287.3225163626432 -236.79903252519736 11 1 2
2946 0 1 0 -20.0898135633635 -273.98633438384405 -226.02991685391135 -8 0 1
4509 0 1 0 -22.34987215012038 -215.33413360648453 -232.10083840190748 -40 1 1
79 0 1 0 -6.670132439414235 -203.40044211678858 -239.20737942471132 -10 -1 2
3231 0 1 0 23.91490113132149 -200.80282526499033 -243.1094818643624 3 0 0
895 0 1 0 3.5817230504692787 -392.99372577801273 -225.68047885934152 -11 1 1
2221 0 1 0 15.205160353934504 -368.67333220398586 -219.42885941407033 -8 0 -1
871 0 1 0 16.542812852849625 -361.06885512719185 -227.65189244231124 38 0 0
2651 0 1 0 22.962763785125475 -340.09788061968635 -207.98920454539612 0 1 1
1686 0 1 0 -12.822286908019871 -315.70929967513916 -214.7787680734293 27 1 0
638 0 1 0 -5.300063388039891 -291.2488177797966 -223.0760716514222 4 1 -1
1255 0 1 0 10.458993781159004 -283.14756075959946 -222.24105882624895 -9 0 0
811 0 1 0 13.98342516161544 -267.5004869105493 -224.28662299098448 7 1 0
402 0 1 0 3.0300010367843413 -257.33848851253384 -220.9895617760465 -1 2 0
2569 0 1 0 -8.656144875430117 -244.01292122074716 -234.65876490728087 -4 1 1
4309 0 1 0 0.5864566430712049 -230.8446279700216 -224.72614011439356 17 0 1
2550 0 1 0 21.1349191893093 -216.5320174153395 -221.31293131304378 -10 -1 -1
4515 0 1 0 23.87464215462581 -372.12544833342815 -195.77094531593062 4 1 0
4436 0 1 0 -25.174598133733063 -327.93311805589747 -218.43157692717148 -12 -2 1
3479 0 1 0 2.0960791249791786 -322.94454398615886 -216.9094590337493 38 1 0
1152 0 1 0 13.010031273159424 -322.5429939206494 -205.53583729074685 7 0 1
1348 0 1 0 -1.0696689126477552 -294.666807324919 -216.45198818370275 17 0 1
1069 0 1 0 -8.446510508780378 -279.09039252823516 -220.59806564968466 2 2 1
4496 0 1 0 10.296001614997328 -280.5963363220928 -212.03487585400148 8 0 0
3682 0 1 0 -12.24658038878482 -269.74922301445923 -208.28331798806644 13 0 0
730 0 1 0 0.7352354965706027 -275.6968968927367 -202.45780425964753 -20 -1 0
3528 0 1 0 -10.899380064016212 -272.9347396409582 -220.97076456522225 3 2 0
1239 0 1 0 -22.51952932218074 -253.20418733894797 -200.09913279023502 9 1 -1
3940 0 1 0 -2.445541951053379 -264.18286738770706 -221.93123726233168 -3 1 0
2438 0 1 0 5.840303940698374 -248.70685559343573 -218.48294470669694 4 0 1
394 0 1 0 18.564774107360087 -252.62903926584121 -211.12317384369243 -1 1 -1
3956 0 1 0 18.020661434770894 -255.34139095720602 -213.5097961545705 -2 1 1
903 0 1 0 -25.013413778675556 -230.18841862209177 -213.1422723387353 2 2 0
4100 0 1 0 -22.715597463429738 -204.8708749508093 -155.19458815138802 11 1 0
2495 0 1 0 -2.6422152116896718 -398.759020040222 -200.61546849021323 -9 1 0
384 0 1 0 12.082806761509154 -397.8879709118936 -218.42652186355156 -15 1 -2
2182 0 1 0 18.315387300689032 -363.7691851572566 -222.74736133490393 10 1 -1
2539 0 1 0 23.001269533866157 -350.680696655347 -203.80057166716202 9 0 1
2024 0 1 0 -17.264545542610726 -341.2886560207771 -203.32446867512985 1 0 1
2130 0 1 0 -19.79495766404972 -302.003516310564 -205.1587593317882 11 -1 0
3446 0 1 0 2.723527620861598 -255.26515385851545 -211.7028278437828 10 1 1
4494 0 1 0 -2.9462181907485565 -231.77663435370525 -216.51982612698 -15 0 0
2532 0 1 0 -13.962943680381297 -238.92606181445885 -217.2219337338336 27 1 0
3309 0 1 0 -8.405750742942429 -227.0395244159589 -210.45750391156275 1 0 1
661 0 1 0 -1.1416646240154824 -225.81054379365386 -210.30441510133832 12 -1 -1
2576 0 1 0 24.355160413458982 -235.0221170014187 -200.20498264208763 -3 1 0
3487 0 1 0 8.938247865019521 -224.07394712643415 -210.88721399605038 -15 1 0
370 0 1 0 4.038343596947872 -203.8684601857702 -180.9276033995174 3 0 -1
652 0 1 0 -0.7725354438291504 -220.94601628034764 -209.09485438928186 -1 1 1
1393 0 1 0 -10.189236736197577 -395.61147345270615 -210.41382947188774 17 0 1
3406 0 1 0 21.155744523224154 -388.66212821080364 -194.70477221447572 -4 2 0
1191 0 1 0 21.482823268704607 -358.2463538702433 -194.4785588414591 -20 0 0
2949 0 1 0 9.31408723652855 -350.88312751623386 -206.86554716767546 -22 1 0
1033 0 1 0 -18.439272396612022 -299.6804474758521 -202.5086781235591 8 -1 0
3031 0 1 0 21.005142786936847 -320.78596858460463 -207.60494886329604 9 1 -1
4682 0 1 0 18.629074023285852 -279.88331957655123 -191.08703166502454 -13 0 0
2861 0 1 0 -5.755654803038315 -257.2548529066442 -194.19776737833 -10 0 0
4575 0 1 0 24.906938937766625 -233.26264772194614 -203.43329415948023 -6 1 -1
1668 0 1 0 -8.64907329055635 -233.8768552053924 -187.78427976369773 -14 0 -1
2624 0 1 0 -11.906805084520261 -219.49159272614773 -201.37456076820396 -8 1 0
580 0 1 0 3.7603716800176112 -226.37040728715533 -200.7431131417941 -11 0 1
972 0 1 0 17.208240472194817 -201.52552422348455 -199.49691751609558 -16 -1 0
850 0 1 0 -19.353489499649974 -395.56183899236436 -195.38884415943187 -18 -1 0
466 0 1 0 -17.242272483353364 -383.4394543203064 -191.9868524872823 10 1 1
1062 0 1 0 -17.544332516462283 -398.88866471638306 -189.5547633690908 12 1 0
3034 0 1 0 0.7135985016544144 -346.14499145122136 -195.06872363741556 6 -1 -1
2831 0 1 0 20.64647502134653 -349.0743086531616 -188.81987241732966 3 0 1
1193 0 1 0 -1.878828810032182 -274.2455576956134 -189.87392950059245 -18 1 2
4023 0 1 0 -12.280986477278697 -273.02568888254757 -197.819232331622 -8 1 0
3236 0 1 0 -11.558513957936917 -239.0643631850296 -183.21886726548755 -7 0 -1
3372 0 1 0 9.269545493011726 -234.99501034492474 -194.0194789277864 4 1 0
607 0 1 0 -4.4347992278423565 -236.12528048912824 -182.4963950310297 -5 -1 0
2198 0 1 0 -3.7443407518542595 -234.06399984472858 -191.5009378597281 -16 0 0
4786 0 1 0 17.057205959711368 -222.506403935974 -202.04463084360265 -6 0 0
3282 0 1 0 12.714712638675532 -218.14621128837533 -193.5542601991399 -33 0 0
2401 0 1 0 -16.29121132800712 -222.96427738943015 -186.37206331349236 7 1 1
3846 0 1 0 16.774180123005372 -319.547121673076 -261.22830284333753 -17 0 0
4233 0 1 0 -14.027655923949894 -200.94831714863722 -201.02928230477977 10 1 0
3715 0 1 0 22.48102603743107 -387.15707564836106 -180.29971970272064 -26 1 1
4785 0 1 0 1.6714912871908498 -361.2943598928775 -184.79741995005682 5 0 -1
4154 0 1 0 19.038278401451322 -356.10343148192555 -186.2505367277847 -1 0 1
3754 0 1 0 8.832145451930215 -340.65493362804654 -173.94385036697219 1 0 0
4546 0 1 0 -22.103929824520822 -333.4917338187674 -183.47828089988778 5 0 1
586 0 1 0 1.3991199338188527 -330.14963250281306 -173.62454097211037 -1 1 0
1525 0 1 0 8.5172074963771 -288.23150739722576 -181.8377040203531 -12 0 -1
3876 0 1 0 -0.8416728775538119 -263.92159253697395 -177.75716783923153 -11 2 0
3538 0 1 0 23.49144424491502 -253.98590420739203 -169.27157604753447 -4 -1 0
589 0 1 0 13.901754118698209 -234.8102254552138 -174.47194670617196 -1 0 1
3007 0 1 0 21.97757714412504 -383.827096415169 -182.9906459018957 3 0 -1
1128 0 1 0 -11.212933951785075 -365.65983720526566 -174.628885381713 5 1 1
616 0 1 0 -16.77225613956773 -356.6212737031212 -166.89393262302994 34 0 1
2047 0 1 0 7.529948611074673 -340.2867894894584 -164.43404749155235 4 1 -1
2738 0 1 0 10.63094924081925 -318.8866871093746 -187.11907171070465 -10 0 0
4346 0 1 0 21.765821151217605 -317.1713208862016 -173.60593328220247 -34 1 1
